"channel","version","build_id","application","os_name","os_version","architecture","country","experiment_id","experiment_branch","e10s_enabled","e10s_cohort","gfx_compositor","quantum_ready","usage_hours","count","main_crashes","content_crashes","gpu_crashes","plugin_crashes","gmplugin_crashes","content_shutdown_crashes","first_paint","first_subsession_count","browser_shim_usage_blocked","permissions_sql_corrupted","defective_permissions_sql_removed","slow_script_notice_count","slow_script_page_count","input_event_response_coalesced_ms_main_above_150","input_event_response_coalesced_ms_main_above_250","input_event_response_coalesced_ms_main_above_2500","input_event_response_coalesced_ms_content_above_150","input_event_response_coalesced_ms_content_above_250","input_event_response_coalesced_ms_content_above_2500","ghost_windows_main_above_1","ghost_windows_content_above_1","gc_max_pause_ms_2_main_above_150","gc_max_pause_ms_2_main_above_250","gc_max_pause_ms_2_main_above_2500","gc_max_pause_ms_2_content_above_150","gc_max_pause_ms_2_content_above_250","gc_max_pause_ms_2_content_above_2500","cycle_collector_max_pause_main_above_150","cycle_collector_max_pause_main_above_250","cycle_collector_max_pause_main_above_2500","cycle_collector_max_pause_content_above_150","cycle_collector_max_pause_content_above_250","cycle_collector_max_pause_content_above_2500","window_start","window_end"
"5a92db5866ebc3a88ef2af891c1757ea1d72b1cf7e60fc2ff493c7678d8bc29f","45.8.0","47a3d726f2e2ee9ec5c6df891748d953ee6ed7bba4bf45f77448da0969ef9379","Firefox","Windows_NT","5.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","c12ea4ceb9729f119182b7fa9b5b6d7c6271ec1cd8ed1550b85592c4da033850","null","null","false","null","basic","false","0.13861110992729664","3","null","null","null","null","null","null","68966","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","29621fc900d2378ab957b0d1e34a75089b256115f88da20d8186fe8917311d57","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","e26d4835894401cc5b83d925af541a3a2cae6c8f71366fd6e8781dbc31974039","null","null","true","test","d3d11","true","5.95972204208374","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","6e176d35ff7c29b158c5848705120fcc458750f8b53c76b59b82ea029b4514ad","null","null","true","multiBucket4","d3d11","true","22.159721644828096","13","null","1","null","null","null","1","129408","11","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","29621fc900d2378ab957b0d1e34a75089b256115f88da20d8186fe8917311d57","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","d8c4addaa80d3b3364b4e07147b3b2935ea5a53e0405516005cd1ff66e4ede5d","null","null","true","test","basic","true","2.102222204208374","1","null","null","null","null","null","null","13334","1","1","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.2","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","398e512a5d7a054efffd5ae00400aeae7a473e0b361ce419be640a587b9dcec2","null","null","true","addons-set50allmpc-test","basic","false","5.217777729034424","1","null","null","null","null","null","null","3690","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","10.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","246bc703c88cb9e03a266407f4e7c8a14b06297d5b79cd84a141d7278d18bc07","null","null","false","disqualified-test","d3d11","false","0.08361110836267471","1","null","null","null","null","null","null","null","0","null","null","null","null","null","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","49.0.1","0a160521be75b0097d8825f7b045d2ee618dbb683450dc2f2dca83896742214a","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","bedfa4566121c795f744a8c5c21d283e46cae117e21010aff38c20a72b77d617","null","null","false","disqualified-test","basic","false","0.09777777642011642","1","null","null","null","null","null","null","1324","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.2","018e17211ad5c2567377f72e6725ec0a87971ffbe1ce1480a57857ac1aa174e5","Firefox","Linux","3.8.0-29-generic","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","b9b4dd44079166051a4a6be13bd684720b86fd937448ead96f81ac32b0c7760c","null","null","false","disqualified-test","basic","false","5.920000076293945","1","null","null","null","null","null","null","8792","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","44ffe192e9e45aef28099faa025a1ace1e6d2f059248ea0bdff60468d6a0ac19","null","null","true","multiBucket4","d3d11","true","16.8619441986084","2","null","null","null","null","null","null","28252","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"5a92db5866ebc3a88ef2af891c1757ea1d72b1cf7e60fc2ff493c7678d8bc29f","52.2.0","b8226d0f943c481b2d88b7f60d3fcfd8afd29657507de8709a7c11e33b0c3eba","Firefox","Windows_NT","6.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","4910dced14fa49c63df0dd2cb00441184a3c39fcf54d9b794c423a0bf6dd74fe","null","null","true","test","basic","true","93.4519453048706","6","null","null","null","null","null","null","12632","4","1","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","bf5ef56cd725bcb01fb06c89e5b04cc6976b7dff40978fdb34a7a38ba97c462d","null","null","true","multiBucket4","d3d11","true","0.05388888716697693","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.2","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","7404c779d21b5d58affd9302eed86d00a4a5645d2f4cae1886e519083e8e5bee","null","null","true","addons-set50allmpc-test","d3d11","true","2.5097222328186035","1","null","null","null","null","null","null","5234","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","10.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","dd3f77d0161df8466123dd188064b21e33b5cfdaa3071fffc9846d8b7e1cc4ea","null","null","true","multiBucket1","d3d11","true","10.140832901000977","1","null","null","null","null","null","null","2478","1","1","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"5a92db5866ebc3a88ef2af891c1757ea1d72b1cf7e60fc2ff493c7678d8bc29f","45.7.0","25ef75f6b7e6c94cf074c215ee16ae38dcde2037bd927938d3d8d7c6d5257f88","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","false","null","d3d11","false","5.386944264173508","3","null","null","null","null","null","null","32186","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","44.0","4128c8d554de40e866d5b9483c6b75a17bcf30fe0c12a8a88245f26886eb1e25","Firefox","Windows_NT","6.3","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","c12ea4ceb9729f119182b7fa9b5b6d7c6271ec1cd8ed1550b85592c4da033850","null","null","false","null","d3d11","false","1.8527777194976807","1","null","null","null","null","null","null","5902","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.3","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","702561a2fdaa6f64d4699969fdcbaeeb7715a604e7a004b9e6d0fdb8d23d2eca","null","null","false","disqualified-test","basic","false","4.0449999095872045","3","null","null","null","null","null","null","84166","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","4a847a0ff256663163e991065defd568062a25442942f86c93f9e02868e02915","Firefox","Linux","4.11.2-1-ARCH","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","1dc280d4c4d5cf51d964da9089f6cb81489403451fbee5bbbe83635cbd161a1c","null","null","false","optedIn","basic","false","1.014722228050232","1","null","null","null","null","null","null","5806","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","b3105ef84a6d1c76d69bc2f9d00c6b452d32149cfd1799ea40eb10bc0e75030f","null","null","true","multiBucket4","basic","true","68.3816660605371","13","null","null","null","null","null","null","270087","13","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","10.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","e80e5ea083cdfa641a797e71307786a5ff28380be720a736808f8f461c2277d9","null","null","true","multiBucket4","basic","true","12.648055763915181","10","null","1","null","null","null","null","111878","9","1","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","10.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","d8c4addaa80d3b3364b4e07147b3b2935ea5a53e0405516005cd1ff66e4ede5d","null","null","true","multiBucket1","d3d11","false","1.838611125946045","1","null","null","null","null","null","null","3702","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","52.0.1","d0c27f6ec25c8b92331cfd1a0e05a7bb8edb94979c55bf9f0a074fe7beca227b","Firefox","Darwin","15.6.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","1dc280d4c4d5cf51d964da9089f6cb81489403451fbee5bbbe83635cbd161a1c","null","null","false","disqualified-test","opengl","false","0.09361111372709274","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","50.1.0","30504abc73518bddc74c65cafdc9b2e16e65701aac3bc8c10aa9075749181c76","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","add3d6109ddfabcf9d3b14db939161c33fe3b07a2165b67490dce3b435c2b8bb","null","null","true","test","basic","true","1.0436111688613892","1","null","null","null","1","null","null","1874","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","51.0.1","d1eaca02a65af59e7fa1a30883b9c441d0576e246c223ab1a780da271bb30921","Firefox","Windows_NT","10.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","bd3d2a2e7c46b07c5fa38c45307b38b2116f36b872c51183d9c58ef58f5462f3","null","null","false","disqualified-test","d3d11","false","0.2705555558204651","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","c3b5057ada67fe625b62a7d4a949757f2145e22d757a3771c80ac328f7e74baf","Firefox","Linux","4.10.0-22-generic","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","false","disqualified-test","basic","false","21.016666412353516","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","10.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","608f4629fcaffaaf9093a24c57f01c434a24ce84983b20e78beced94db14a6e3","null","null","true","multiBucket1","d3d11","true","0.09638888947665691","3","null","null","null","null","null","null","2484","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","18ab67c981531cf66bdcfb0db6dcb0387887acab412d3f4d9b15b4c136cd373f","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","add3d6109ddfabcf9d3b14db939161c33fe3b07a2165b67490dce3b435c2b8bb","null","null","true","addons-set50allmpc-test","d3d11","false","3.466388960951008","5","null","null","null","null","null","null","10381","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","50.1.0","30504abc73518bddc74c65cafdc9b2e16e65701aac3bc8c10aa9075749181c76","Firefox","Windows_NT","6.1","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","bedfa4566121c795f744a8c5c21d283e46cae117e21010aff38c20a72b77d617","null","null","true","addons-set50allmpc-test","basic","false","0.7391666630282998","3","null","null","null","null","null","null","11724","3","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","51.0.1","d1eaca02a65af59e7fa1a30883b9c441d0576e246c223ab1a780da271bb30921","Firefox","Windows_NT","10.0","b2182f2320fd3d4c79f5d495a646d85592924ffdd8ccdb3a5f3332ff6c979396","7404c779d21b5d58affd9302eed86d00a4a5645d2f4cae1886e519083e8e5bee","null","null","true","test","d3d11","true","0.5988888740539551","1","null","null","null","null","null","null","5522","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Darwin","16.1.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","1dc280d4c4d5cf51d964da9089f6cb81489403451fbee5bbbe83635cbd161a1c","null","null","true","addons-set50allmpc-test","opengl","false","1.3908333778381348","1","null","null","null","null","null","null","1562","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Darwin","15.6.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","390d0c6825bcd06b40d7a2f583d45fe79206c672c5b371602f9e613516eec0c0","null","null","true","multiBucket4","none","null","2.7777778450399637E-4","1","null","null","null","null","null","null","null","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Windows_NT","6.1","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","e26d4835894401cc5b83d925af541a3a2cae6c8f71366fd6e8781dbc31974039","null","null","true","addons-set50allmpc-test","basic","false","0.01666666753590107","1","null","1","null","null","null","null","null","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","47.0","ee934730c391a5b3c99b302987aaf38cf942ad1229ff99fd093a96554c81d8e8","Firefox","Linux","4.4.0-21-generic","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","ebf1416a583831d7026ea84b9bc1f56d6c2c2d713348e4bbd41172428e024645","null","null","false","unsupportedChannel","basic","false","2.1733334064483643","1","null","null","null","null","null","null","8681","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","18ab67c981531cf66bdcfb0db6dcb0387887acab412d3f4d9b15b4c136cd373f","Firefox","Darwin","16.4.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","d4ebeb635b0752fb855452a456a0b0432725bfa7957c0b59987aab4d4513cc3b","null","null","false","disqualified-test","opengl","false","1.5219444036483765","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","54.0","e2a3cb49ad4df9f8be95066a8c2c8216ce63ac343d52d156720cefc264f8f6e5","Firefox","Darwin","15.6.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","09cc1c078c642a984e99723680af9911a76b5f3cbcdfe0006f586df97dfa2e01","null","null","true","multiBucket1","opengl","true","16.568610846996307","4","null","null","null","null","null","null","2840","1","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
"0f6dd3b182202a2f331cde5fc45f6a583fcb4747a84608941b63ff5b30a9b6f8","53.0.3","18ab67c981531cf66bdcfb0db6dcb0387887acab412d3f4d9b15b4c136cd373f","Firefox","Darwin","16.5.0","8514991713e2cdb894c39a62b607a15bc1fb088cce009906770c989847a87577","c12ea4ceb9729f119182b7fa9b5b6d7c6271ec1cd8ed1550b85592c4da033850","null","null","false","unknown","opengl","null","2.6600000858306885","1","null","null","null","null","null","null","null","0","null","null","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-06-29 06:30:00.0","2017-06-29 06:35:00.0"
